time_period,sex_strat,sex_label,age_strat,age_label,measure_raw,est,prop,hovertext_col
1996,sex_03,Females,age_0to100p_5y_21,65-69,population,59002,3.6,"Females
Year: 1996
Age group: 65-69 years
Proportion of population: 3.6%
Count:  59,002"
1996,sex_03,Females,age_0to100p_5y_21,70-74,population,53390,3.2,"Females
Year: 1996
Age group: 70-74 years
Proportion of population: 3.2%
Count:  53,390"
1996,sex_03,Females,age_0to100p_5y_21,75-79,population,40667,2.5,"Females
Year: 1996
Age group: 75-79 years
Proportion of population: 2.5%
Count:  40,667"
1996,sex_03,Females,age_0to100p_5y_21,80-84,population,28553,1.7,"Females
Year: 1996
Age group: 80-84 years
Proportion of population: 1.7%
Count:  28,553"
1996,sex_03,Females,age_0to100p_5y_21,85-89,population,15162,0.9,"Females
Year: 1996
Age group: 85-89 years
Proportion of population: 0.9%
Count:  15,162"
1996,sex_03,Females,age_0to100p_5y_21,90-94,population,5652,0.3,"Females
Year: 1996
Age group: 90-94 years
Proportion of population: 0.3%
Count:   5,652"
1996,sex_03,Females,age_0to100p_5y_21,95+,population,1771,0.1,"Females
Year: 1996
Age group: 95+ years
Proportion of population: 0.1%
Count:   1,771"
1996,sex_03,Males,age_0to100p_5y_21,0-4,population,123587,-7.5,"Males
Year: 1996
Age group: 0-4 years
Proportion of population: 7.5%
Count: 123,587"
1996,sex_03,Males,age_0to100p_5y_21,10-14,population,127237,-7.7,"Males
Year: 1996
Age group: 10-14 years
Proportion of population: 7.7%
Count: 127,237"
1996,sex_03,Males,age_0to100p_5y_21,15-19,population,122817,-7.4,"Males
Year: 1996
Age group: 15-19 years
Proportion of population: 7.4%
Count: 122,817"
1996,sex_03,Males,age_0to100p_5y_21,20-24,population,132971,-8,"Males
Year: 1996
Age group: 20-24 years
Proportion of population: 8.0%
Count: 132,971"
1996,sex_03,Males,age_0to100p_5y_21,25-29,population,129518,-7.8,"Males
Year: 1996
Age group: 25-29 years
Proportion of population: 7.8%
Count: 129,518"
1996,sex_03,Males,age_0to100p_5y_21,30-34,population,127787,-7.7,"Males
Year: 1996
Age group: 30-34 years
Proportion of population: 7.7%
Count: 127,787"
1996,sex_03,Males,age_0to100p_5y_21,35-39,population,129424,-7.8,"Males
Year: 1996
Age group: 35-39 years
Proportion of population: 7.8%
Count: 129,424"
1996,sex_03,Males,age_0to100p_5y_21,40-44,population,122183,-7.4,"Males
Year: 1996
Age group: 40-44 years
Proportion of population: 7.4%
Count: 122,183"
1996,sex_03,Males,age_0to100p_5y_21,45-49,population,120109,-7.3,"Males
Year: 1996
Age group: 45-49 years
Proportion of population: 7.3%
Count: 120,109"
1996,sex_03,Males,age_0to100p_5y_21,5-9,population,123216,-7.4,"Males
Year: 1996
Age group: 5-9 years
Proportion of population: 7.4%
Count: 123,216"
1996,sex_03,Males,age_0to100p_5y_21,50-54,population,95210,-5.8,"Males
Year: 1996
Age group: 50-54 years
Proportion of population: 5.8%
Count:  95,210"
1996,sex_03,Males,age_0to100p_5y_21,55-59,population,75378,-4.6,"Males
Year: 1996
Age group: 55-59 years
Proportion of population: 4.6%
Count:  75,378"
1996,sex_03,Males,age_0to100p_5y_21,60-64,population,61269,-3.7,"Males
Year: 1996
Age group: 60-64 years
Proportion of population: 3.7%
Count:  61,269"
1996,sex_03,Males,age_0to100p_5y_21,65-69,population,57422,-3.5,"Males
Year: 1996
Age group: 65-69 years
Proportion of population: 3.5%
Count:  57,422"
1996,sex_03,Males,age_0to100p_5y_21,70-74,population,47217,-2.9,"Males
Year: 1996
Age group: 70-74 years
Proportion of population: 2.9%
Count:  47,217"
1996,sex_03,Males,age_0to100p_5y_21,75-79,population,31379,-1.9,"Males
Year: 1996
Age group: 75-79 years
Proportion of population: 1.9%
Count:  31,379"
1996,sex_03,Males,age_0to100p_5y_21,80-84,population,17968,-1.1,"Males
Year: 1996
Age group: 80-84 years
Proportion of population: 1.1%
Count:  17,968"
1996,sex_03,Males,age_0to100p_5y_21,85-89,population,7737,-0.5,"Males
Year: 1996
Age group: 85-89 years
Proportion of population: 0.5%
Count:   7,737"
1996,sex_03,Males,age_0to100p_5y_21,90-94,population,2273,-0.1,"Males
Year: 1996
Age group: 90-94 years
Proportion of population: 0.1%
Count:   2,273"
1996,sex_03,Males,age_0to100p_5y_21,95+,population,537,-0,"Males
Year: 1996
Age group: 95+ years
Proportion of population: 0.0%
Count:     537"
1997,sex_03,Females,age_0to100p_5y_21,0-4,population,117332,7,"Females
Year: 1997
Age group: 0-4 years
Proportion of population: 7.0%
Count: 117,332"
1997,sex_03,Females,age_0to100p_5y_21,10-14,population,120232,7.2,"Females
Year: 1997
Age group: 10-14 years
Proportion of population: 7.2%
Count: 120,232"
1997,sex_03,Females,age_0to100p_5y_21,15-19,population,117707,7,"Females
Year: 1997
Age group: 15-19 years
Proportion of population: 7.0%
Count: 117,707"
1997,sex_03,Females,age_0to100p_5y_21,20-24,population,126037,7.5,"Females
Year: 1997
Age group: 20-24 years
Proportion of population: 7.5%
Count: 126,037"
1997,sex_03,Females,age_0to100p_5y_21,25-29,population,131825,7.9,"Females
Year: 1997
Age group: 25-29 years
Proportion of population: 7.9%
Count: 131,825"
1997,sex_03,Females,age_0to100p_5y_21,30-34,population,127904,7.6,"Females
Year: 1997
Age group: 30-34 years
Proportion of population: 7.6%
Count: 127,904"
1997,sex_03,Females,age_0to100p_5y_21,35-39,population,133461,8,"Females
Year: 1997
Age group: 35-39 years
Proportion of population: 8.0%
Count: 133,461"
1997,sex_03,Females,age_0to100p_5y_21,40-44,population,123853,7.4,"Females
Year: 1997
Age group: 40-44 years
Proportion of population: 7.4%
Count: 123,853"
1997,sex_03,Females,age_0to100p_5y_21,45-49,population,116459,6.9,"Females
Year: 1997
Age group: 45-49 years
Proportion of population: 6.9%
Count: 116,459"
1997,sex_03,Females,age_0to100p_5y_21,5-9,population,119462,7.1,"Females
Year: 1997
Age group: 5-9 years
Proportion of population: 7.1%
Count: 119,462"
1997,sex_03,Females,age_0to100p_5y_21,50-54,population,97718,5.8,"Females
Year: 1997
Age group: 50-54 years
Proportion of population: 5.8%
Count:  97,718"
1997,sex_03,Females,age_0to100p_5y_21,55-59,population,74272,4.4,"Females
Year: 1997
Age group: 55-59 years
Proportion of population: 4.4%
Count:  74,272"
1997,sex_03,Females,age_0to100p_5y_21,60-64,population,61419,3.7,"Females
Year: 1997
Age group: 60-64 years
Proportion of population: 3.7%
Count:  61,419"
1997,sex_03,Females,age_0to100p_5y_21,65-69,population,59034,3.5,"Females
Year: 1997
Age group: 65-69 years
Proportion of population: 3.5%
Count:  59,034"
1997,sex_03,Females,age_0to100p_5y_21,70-74,population,53725,3.2,"Females
Year: 1997
Age group: 70-74 years
Proportion of population: 3.2%
Count:  53,725"
1997,sex_03,Females,age_0to100p_5y_21,75-79,population,42658,2.5,"Females
Year: 1997
Age group: 75-79 years
Proportion of population: 2.5%
Count:  42,658"
1997,sex_03,Females,age_0to100p_5y_21,80-84,population,29442,1.8,"Females
Year: 1997
Age group: 80-84 years
Proportion of population: 1.8%
Count:  29,442"
1997,sex_03,Females,age_0to100p_5y_21,85-89,population,16096,1,"Females
Year: 1997
Age group: 85-89 years
Proportion of population: 1.0%
Count:  16,096"
1997,sex_03,Females,age_0to100p_5y_21,90-94,population,6020,0.4,"Females
Year: 1997
Age group: 90-94 years
Proportion of population: 0.4%
Count:   6,020"
1997,sex_03,Females,age_0to100p_5y_21,95+,population,1792,0.1,"Females
Year: 1997
Age group: 95+ years
Proportion of population: 0.1%
Count:   1,792"
1997,sex_03,Males,age_0to100p_5y_21,0-4,population,124177,-7.4,"Males
Year: 1997
Age group: 0-4 years
Proportion of population: 7.4%
Count: 124,177"
1997,sex_03,Males,age_0to100p_5y_21,10-14,population,127180,-7.6,"Males
Year: 1997
Age group: 10-14 years
Proportion of population: 7.6%
Count: 127,180"
1997,sex_03,Males,age_0to100p_5y_21,15-19,population,123547,-7.4,"Males
Year: 1997
Age group: 15-19 years
Proportion of population: 7.4%
Count: 123,547"
1997,sex_03,Males,age_0to100p_5y_21,20-24,population,128931,-7.7,"Males
Year: 1997
Age group: 20-24 years
Proportion of population: 7.7%
Count: 128,931"
1997,sex_03,Males,age_0to100p_5y_21,25-29,population,132784,-7.9,"Males
Year: 1997
Age group: 25-29 years
Proportion of population: 7.9%
Count: 132,784"
1997,sex_03,Males,age_0to100p_5y_21,30-34,population,126498,-7.5,"Males
Year: 1997
Age group: 30-34 years
Proportion of population: 7.5%
Count: 126,498"
1997,sex_03,Males,age_0to100p_5y_21,35-39,population,132076,-7.9,"Males
Year: 1997
Age group: 35-39 years
Proportion of population: 7.9%
Count: 132,076"
1997,sex_03,Males,age_0to100p_5y_21,40-44,population,123852,-7.4,"Males
Year: 1997
Age group: 40-44 years
Proportion of population: 7.4%
Count: 123,852"
1997,sex_03,Males,age_0to100p_5y_21,45-49,population,120094,-7.2,"Males
Year: 1997
Age group: 45-49 years
Proportion of population: 7.2%
Count: 120,094"
1997,sex_03,Males,age_0to100p_5y_21,5-9,population,125276,-7.5,"Males
Year: 1997
Age group: 5-9 years
Proportion of population: 7.5%
Count: 125,276"
1997,sex_03,Males,age_0to100p_5y_21,50-54,population,103117,-6.1,"Males
Year: 1997
Age group: 50-54 years
Proportion of population: 6.1%
Count: 103,117"
1997,sex_03,Males,age_0to100p_5y_21,55-59,population,78983,-4.7,"Males
Year: 1997
Age group: 55-59 years
Proportion of population: 4.7%
Count:  78,983"
1997,sex_03,Males,age_0to100p_5y_21,60-64,population,63331,-3.8,"Males
Year: 1997
Age group: 60-64 years
Proportion of population: 3.8%
Count:  63,331"
1997,sex_03,Males,age_0to100p_5y_21,65-69,population,57887,-3.4,"Males
Year: 1997
Age group: 65-69 years
Proportion of population: 3.4%
Count:  57,887"
1997,sex_03,Males,age_0to100p_5y_21,70-74,population,48219,-2.9,"Males
Year: 1997
Age group: 70-74 years
Proportion of population: 2.9%
Count:  48,219"
1997,sex_03,Males,age_0to100p_5y_21,75-79,population,33196,-2,"Males
Year: 1997
Age group: 75-79 years
Proportion of population: 2.0%
Count:  33,196"
1997,sex_03,Males,age_0to100p_5y_21,80-84,population,18725,-1.1,"Males
Year: 1997
Age group: 80-84 years
Proportion of population: 1.1%
Count:  18,725"
1997,sex_03,Males,age_0to100p_5y_21,85-89,population,8129,-0.5,"Males
Year: 1997
Age group: 85-89 years
Proportion of population: 0.5%
Count:   8,129"
1997,sex_03,Males,age_0to100p_5y_21,90-94,population,2417,-0.1,"Males
Year: 1997
Age group: 90-94 years
Proportion of population: 0.1%
Count:   2,417"
1997,sex_03,Males,age_0to100p_5y_21,95+,population,550,-0,"Males
Year: 1997
Age group: 95+ years
Proportion of population: 0.0%
Count:     550"
1998,sex_03,Females,age_0to100p_5y_21,0-4,population,117645,6.9,"Females
Year: 1998
Age group: 0-4 years
Proportion of population: 6.9%
Count: 117,645"
1998,sex_03,Females,age_0to100p_5y_21,10-14,population,119949,7,"Females
Year: 1998
Age group: 10-14 years
Proportion of population: 7.0%
Count: 119,949"
1998,sex_03,Females,age_0to100p_5y_21,15-19,population,119779,7,"Females
Year: 1998
Age group: 15-19 years
Proportion of population: 7.0%
Count: 119,779"
1998,sex_03,Females,age_0to100p_5y_21,20-24,population,122703,7.2,"Females
Year: 1998
Age group: 20-24 years
Proportion of population: 7.2%
Count: 122,703"
1998,sex_03,Females,age_0to100p_5y_21,25-29,population,134337,7.9,"Females
Year: 1998
Age group: 25-29 years
Proportion of population: 7.9%
Count: 134,337"
1998,sex_03,Females,age_0to100p_5y_21,30-34,population,127112,7.5,"Females
Year: 1998
Age group: 30-34 years
Proportion of population: 7.5%
Count: 127,112"
1998,sex_03,Females,age_0to100p_5y_21,35-39,population,136134,8,"Females
Year: 1998
Age group: 35-39 years
Proportion of population: 8.0%
Count: 136,134"
1998,sex_03,Females,age_0to100p_5y_21,40-44,population,126488,7.4,"Females
Year: 1998
Age group: 40-44 years
Proportion of population: 7.4%
Count: 126,488"
1998,sex_03,Females,age_0to100p_5y_21,45-49,population,118745,7,"Females
Year: 1998
Age group: 45-49 years
Proportion of population: 7.0%
Count: 118,745"
1998,sex_03,Females,age_0to100p_5y_21,5-9,population,121722,7.1,"Females
Year: 1998
Age group: 5-9 years
Proportion of population: 7.1%
Count: 121,722"
1998,sex_03,Females,age_0to100p_5y_21,50-54,population,104591,6.1,"Females
Year: 1998
Age group: 50-54 years
Proportion of population: 6.1%
Count: 104,591"
1998,sex_03,Females,age_0to100p_5y_21,55-59,population,77636,4.6,"Females
Year: 1998
Age group: 55-59 years
Proportion of population: 4.6%
Count:  77,636"
1998,sex_03,Females,age_0to100p_5y_21,60-64,population,63387,3.7,"Females
Year: 1998
Age group: 60-64 years
Proportion of population: 3.7%
Count:  63,387"
1998,sex_03,Females,age_0to100p_5y_21,65-69,population,58653,3.4,"Females
Year: 1998
Age group: 65-69 years
Proportion of population: 3.4%
Count:  58,653"
1998,sex_03,Females,age_0to100p_5y_21,70-74,population,54518,3.2,"Females
Year: 1998
Age group: 70-74 years
Proportion of population: 3.2%
Count:  54,518"
1998,sex_03,Females,age_0to100p_5y_21,75-79,population,44422,2.6,"Females
Year: 1998
Age group: 75-79 years
Proportion of population: 2.6%
Count:  44,422"
1998,sex_03,Females,age_0to100p_5y_21,80-84,population,30072,1.8,"Females
Year: 1998
Age group: 80-84 years
Proportion of population: 1.8%
Count:  30,072"
1998,sex_03,Females,age_0to100p_5y_21,85-89,population,17123,1,"Females
Year: 1998
Age group: 85-89 years
Proportion of population: 1.0%
Count:  17,123"
1998,sex_03,Females,age_0to100p_5y_21,90-94,population,6369,0.4,"Females
Year: 1998
Age group: 90-94 years
Proportion of population: 0.4%
Count:   6,369"
1998,sex_03,Females,age_0to100p_5y_21,95+,population,1815,0.1,"Females
Year: 1998
Age group: 95+ years
Proportion of population: 0.1%
Count:   1,815"
1998,sex_03,Males,age_0to100p_5y_21,0-4,population,124034,-7.3,"Males
Year: 1998
Age group: 0-4 years
Proportion of population: 7.3%
Count: 124,034"
1998,sex_03,Males,age_0to100p_5y_21,10-14,population,126909,-7.5,"Males
Year: 1998
Age group: 10-14 years
Proportion of population: 7.5%
Count: 126,909"
1998,sex_03,Males,age_0to100p_5y_21,15-19,population,125246,-7.4,"Males
Year: 1998
Age group: 15-19 years
Proportion of population: 7.4%
Count: 125,246"
1998,sex_03,Males,age_0to100p_5y_21,20-24,population,125111,-7.4,"Males
Year: 1998
Age group: 20-24 years
Proportion of population: 7.4%
Count: 125,111"
1998,sex_03,Males,age_0to100p_5y_21,25-29,population,134464,-7.9,"Males
Year: 1998
Age group: 25-29 years
Proportion of population: 7.9%
Count: 134,464"
1998,sex_03,Males,age_0to100p_5y_21,30-34,population,125420,-7.4,"Males
Year: 1998
Age group: 30-34 years
Proportion of population: 7.4%
Count: 125,420"
1998,sex_03,Males,age_0to100p_5y_21,35-39,population,133956,-7.9,"Males
Year: 1998
Age group: 35-39 years
Proportion of population: 7.9%
Count: 133,956"
1998,sex_03,Males,age_0to100p_5y_21,40-44,population,125395,-7.4,"Males
Year: 1998
Age group: 40-44 years
Proportion of population: 7.4%
Count: 125,395"
1998,sex_03,Males,age_0to100p_5y_21,45-49,population,121136,-7.1,"Males
Year: 1998
Age group: 45-49 years
Proportion of population: 7.1%
Count: 121,136"
1998,sex_03,Males,age_0to100p_5y_21,5-9,population,127889,-7.5,"Males
Year: 1998
Age group: 5-9 years
Proportion of population: 7.5%
Count: 127,889"
1998,sex_03,Males,age_0to100p_5y_21,50-54,population,110044,-6.5,"Males
Year: 1998
Age group: 50-54 years
Proportion of population: 6.5%
Count: 110,044"
1998,sex_03,Males,age_0to100p_5y_21,55-59,population,82294,-4.8,"Males
Year: 1998
Age group: 55-59 years
Proportion of population: 4.8%
Count:  82,294"
1998,sex_03,Males,age_0to100p_5y_21,60-64,population,66003,-3.9,"Males
Year: 1998
Age group: 60-64 years
Proportion of population: 3.9%
Count:  66,003"
1998,sex_03,Males,age_0to100p_5y_21,65-69,population,57941,-3.4,"Males
Year: 1998
Age group: 65-69 years
Proportion of population: 3.4%
Count:  57,941"
1998,sex_03,Males,age_0to100p_5y_21,70-74,population,49315,-2.9,"Males
Year: 1998
Age group: 70-74 years
Proportion of population: 2.9%
Count:  49,315"
1998,sex_03,Males,age_0to100p_5y_21,75-79,population,34822,-2,"Males
Year: 1998
Age group: 75-79 years
Proportion of population: 2.0%
Count:  34,822"
1998,sex_03,Males,age_0to100p_5y_21,80-84,population,19375,-1.1,"Males
Year: 1998
Age group: 80-84 years
Proportion of population: 1.1%
Count:  19,375"
1998,sex_03,Males,age_0to100p_5y_21,85-89,population,8703,-0.5,"Males
Year: 1998
Age group: 85-89 years
Proportion of population: 0.5%
Count:   8,703"
1998,sex_03,Males,age_0to100p_5y_21,90-94,population,2631,-0.2,"Males
Year: 1998
Age group: 90-94 years
Proportion of population: 0.2%
Count:   2,631"
1998,sex_03,Males,age_0to100p_5y_21,95+,population,596,-0,"Males
Year: 1998
Age group: 95+ years
Proportion of population: 0.0%
Count:     596"
1999,sex_03,Females,age_0to100p_5y_21,0-4,population,117669,6.8,"Females
Year: 1999
Age group: 0-4 years
Proportion of population: 6.8%
Count: 117,669"
1999,sex_03,Females,age_0to100p_5y_21,10-14,population,120956,7,"Females
Year: 1999
Age group: 10-14 years
Proportion of population: 7.0%
Count: 120,956"
1999,sex_03,Females,age_0to100p_5y_21,15-19,population,121835,7,"Females
Year: 1999
Age group: 15-19 years
Proportion of population: 7.0%
Count: 121,835"
1999,sex_03,Females,age_0to100p_5y_21,20-24,population,120600,7,"Females
Year: 1999
Age group: 20-24 years
Proportion of population: 7.0%
Count: 120,600"
1999,sex_03,Females,age_0to100p_5y_21,25-29,population,134119,7.8,"Females
Year: 1999
Age group: 25-29 years
Proportion of population: 7.8%
Count: 134,119"
1999,sex_03,Females,age_0to100p_5y_21,30-34,population,127708,7.4,"Females
Year: 1999
Age group: 30-34 years
Proportion of population: 7.4%
Count: 127,708"
1999,sex_03,Females,age_0to100p_5y_21,35-39,population,137860,8,"Females
Year: 1999
Age group: 35-39 years
Proportion of population: 8.0%
Count: 137,860"
1999,sex_03,Females,age_0to100p_5y_21,40-44,population,129392,7.5,"Females
Year: 1999
Age group: 40-44 years
Proportion of population: 7.5%
Count: 129,392"
1999,sex_03,Females,age_0to100p_5y_21,45-49,population,121155,7,"Females
Year: 1999
Age group: 45-49 years
Proportion of population: 7.0%
Count: 121,155"
1999,sex_03,Females,age_0to100p_5y_21,5-9,population,123431,7.1,"Females
Year: 1999
Age group: 5-9 years
Proportion of population: 7.1%
Count: 123,431"
1999,sex_03,Females,age_0to100p_5y_21,50-54,population,109814,6.3,"Females
Year: 1999
Age group: 50-54 years
Proportion of population: 6.3%
Count: 109,814"
1999,sex_03,Females,age_0to100p_5y_21,55-59,population,82000,4.7,"Females
Year: 1999
Age group: 55-59 years
Proportion of population: 4.7%
Count:  82,000"
1999,sex_03,Females,age_0to100p_5y_21,60-64,population,66358,3.8,"Females
Year: 1999
Age group: 60-64 years
Proportion of population: 3.8%
Count:  66,358"
1999,sex_03,Females,age_0to100p_5y_21,65-69,population,58257,3.4,"Females
Year: 1999
Age group: 65-69 years
Proportion of population: 3.4%
Count:  58,257"
1999,sex_03,Females,age_0to100p_5y_21,70-74,population,55245,3.2,"Females
Year: 1999
Age group: 70-74 years
Proportion of population: 3.2%
Count:  55,245"
1999,sex_03,Females,age_0to100p_5y_21,75-79,population,46037,2.7,"Females
Year: 1999
Age group: 75-79 years
Proportion of population: 2.7%
Count:  46,037"
1999,sex_03,Females,age_0to100p_5y_21,80-84,population,30533,1.8,"Females
Year: 1999
Age group: 80-84 years
Proportion of population: 1.8%
Count:  30,533"
1999,sex_03,Females,age_0to100p_5y_21,85-89,population,18206,1.1,"Females
Year: 1999
Age group: 85-89 years
Proportion of population: 1.1%
Count:  18,206"
1999,sex_03,Females,age_0to100p_5y_21,90-94,population,6810,0.4,"Females
Year: 1999
Age group: 90-94 years
Proportion of population: 0.4%
Count:   6,810"
1999,sex_03,Females,age_0to100p_5y_21,95+,population,1907,0.1,"Females
Year: 1999
Age group: 95+ years
Proportion of population: 0.1%
Count:   1,907"
1999,sex_03,Males,age_0to100p_5y_21,0-4,population,124095,-7.2,"Males
Year: 1999
Age group: 0-4 years
Proportion of population: 7.2%
Count: 124,095"
1999,sex_03,Males,age_0to100p_5y_21,10-14,population,127866,-7.4,"Males
Year: 1999
Age group: 10-14 years
Proportion of population: 7.4%
Count: 127,866"
1999,sex_03,Males,age_0to100p_5y_21,15-19,population,127414,-7.4,"Males
Year: 1999
Age group: 15-19 years
Proportion of population: 7.4%
Count: 127,414"
1999,sex_03,Males,age_0to100p_5y_21,20-24,population,122047,-7.1,"Males
Year: 1999
Age group: 20-24 years
Proportion of population: 7.1%
Count: 122,047"
1999,sex_03,Males,age_0to100p_5y_21,25-29,population,134344,-7.8,"Males
Year: 1999
Age group: 25-29 years
Proportion of population: 7.8%
Count: 134,344"
1999,sex_03,Males,age_0to100p_5y_21,30-34,population,125284,-7.3,"Males
Year: 1999
Age group: 30-34 years
Proportion of population: 7.3%
Count: 125,284"
1999,sex_03,Males,age_0to100p_5y_21,35-39,population,134616,-7.8,"Males
Year: 1999
Age group: 35-39 years
Proportion of population: 7.8%
Count: 134,616"
1999,sex_03,Males,age_0to100p_5y_21,40-44,population,127795,-7.4,"Males
Year: 1999
Age group: 40-44 years
Proportion of population: 7.4%
Count: 127,795"
1999,sex_03,Males,age_0to100p_5y_21,45-49,population,121968,-7.1,"Males
Year: 1999
Age group: 45-49 years
Proportion of population: 7.1%
Count: 121,968"
1999,sex_03,Males,age_0to100p_5y_21,5-9,population,130146,-7.5,"Males
Year: 1999
Age group: 5-9 years
Proportion of population: 7.5%
Count: 130,146"
1999,sex_03,Males,age_0to100p_5y_21,50-54,population,114737,-6.7,"Males
Year: 1999
Age group: 50-54 years
Proportion of population: 6.7%
Count: 114,737"
1999,sex_03,Males,age_0to100p_5y_21,55-59,population,86912,-5,"Males
Year: 1999
Age group: 55-59 years
Proportion of population: 5.0%
Count:  86,912"
1999,sex_03,Males,age_0to100p_5y_21,60-64,population,69191,-4,"Males
Year: 1999
Age group: 60-64 years
Proportion of population: 4.0%
Count:  69,191"
1999,sex_03,Males,age_0to100p_5y_21,65-69,population,58037,-3.4,"Males
Year: 1999
Age group: 65-69 years
Proportion of population: 3.4%
Count:  58,037"
1999,sex_03,Males,age_0to100p_5y_21,70-74,population,50608,-2.9,"Males
Year: 1999
Age group: 70-74 years
Proportion of population: 2.9%
Count:  50,608"
1999,sex_03,Males,age_0to100p_5y_21,75-79,population,36575,-2.1,"Males
Year: 1999
Age group: 75-79 years
Proportion of population: 2.1%
Count:  36,575"
1999,sex_03,Males,age_0to100p_5y_21,80-84,population,19811,-1.1,"Males
Year: 1999
Age group: 80-84 years
Proportion of population: 1.1%
Count:  19,811"
1999,sex_03,Males,age_0to100p_5y_21,85-89,population,9207,-0.5,"Males
Year: 1999
Age group: 85-89 years
Proportion of population: 0.5%
Count:   9,207"
1999,sex_03,Males,age_0to100p_5y_21,90-94,population,2757,-0.2,"Males
Year: 1999
Age group: 90-94 years
Proportion of population: 0.2%
Count:   2,757"
1999,sex_03,Males,age_0to100p_5y_21,95+,population,634,-0,"Males
Year: 1999
Age group: 95+ years
Proportion of population: 0.0%
Count:     634"
2000,sex_03,Females,age_0to100p_5y_21,0-4,population,117784,6.7,"Females
Year: 2000
Age group: 0-4 years
Proportion of population: 6.7%
Count: 117,784"
2000,sex_03,Females,age_0to100p_5y_21,10-14,population,122798,7,"Females
Year: 2000
Age group: 10-14 years
Proportion of population: 7.0%
Count: 122,798"
2000,sex_03,Females,age_0to100p_5y_21,15-19,population,124108,7.1,"Females
Year: 2000
Age group: 15-19 years
Proportion of population: 7.1%
Count: 124,108"
2000,sex_03,Females,age_0to100p_5y_21,20-24,population,119707,6.8,"Females
Year: 2000
Age group: 20-24 years
Proportion of population: 6.8%
Count: 119,707"
2000,sex_03,Females,age_0to100p_5y_21,25-29,population,133535,7.6,"Females
Year: 2000
Age group: 25-29 years
Proportion of population: 7.6%
Count: 133,535"
2000,sex_03,Females,age_0to100p_5y_21,30-34,population,129740,7.4,"Females
Year: 2000
Age group: 30-34 years
Proportion of population: 7.4%
Count: 129,740"
2000,sex_03,Females,age_0to100p_5y_21,35-39,population,138459,7.9,"Females
Year: 2000
Age group: 35-39 years
Proportion of population: 7.9%
Count: 138,459"
2000,sex_03,Females,age_0to100p_5y_21,40-44,population,132887,7.6,"Females
Year: 2000
Age group: 40-44 years
Proportion of population: 7.6%
Count: 132,887"
2000,sex_03,Females,age_0to100p_5y_21,45-49,population,122919,7,"Females
Year: 2000
Age group: 45-49 years
Proportion of population: 7.0%
Count: 122,919"
2000,sex_03,Females,age_0to100p_5y_21,5-9,population,124962,7.1,"Females
Year: 2000
Age group: 5-9 years
Proportion of population: 7.1%
Count: 124,962"
2000,sex_03,Females,age_0to100p_5y_21,50-54,population,114768,6.5,"Females
Year: 2000
Age group: 50-54 years
Proportion of population: 6.5%
Count: 114,768"
2000,sex_03,Females,age_0to100p_5y_21,55-59,population,87119,5,"Females
Year: 2000
Age group: 55-59 years
Proportion of population: 5.0%
Count:  87,119"
2000,sex_03,Females,age_0to100p_5y_21,60-64,population,69583,4,"Females
Year: 2000
Age group: 60-64 years
Proportion of population: 4.0%
Count:  69,583"
2000,sex_03,Females,age_0to100p_5y_21,65-69,population,58633,3.3,"Females
Year: 2000
Age group: 65-69 years
Proportion of population: 3.3%
Count:  58,633"
2000,sex_03,Females,age_0to100p_5y_21,70-74,population,55561,3.2,"Females
Year: 2000
Age group: 70-74 years
Proportion of population: 3.2%
Count:  55,561"
2000,sex_03,Females,age_0to100p_5y_21,75-79,population,47323,2.7,"Females
Year: 2000
Age group: 75-79 years
Proportion of population: 2.7%
Count:  47,323"
2000,sex_03,Females,age_0to100p_5y_21,80-84,population,31658,1.8,"Females
Year: 2000
Age group: 80-84 years
Proportion of population: 1.8%
Count:  31,658"
2000,sex_03,Females,age_0to100p_5y_21,85-89,population,19031,1.1,"Females
Year: 2000
Age group: 85-89 years
Proportion of population: 1.1%
Count:  19,031"
2000,sex_03,Females,age_0to100p_5y_21,90-94,population,7277,0.4,"Females
Year: 2000
Age group: 90-94 years
Proportion of population: 0.4%
Count:   7,277"
2000,sex_03,Females,age_0to100p_5y_21,95+,population,2052,0.1,"Females
Year: 2000
Age group: 95+ years
Proportion of population: 0.1%
Count:   2,052"
2000,sex_03,Males,age_0to100p_5y_21,0-4,population,124179,-7.1,"Males
Year: 2000
Age group: 0-4 years
Proportion of population: 7.1%
Count: 124,179"
2000,sex_03,Males,age_0to100p_5y_21,10-14,population,129881,-7.4,"Males
Year: 2000
Age group: 10-14 years
Proportion of population: 7.4%
Count: 129,881"
2000,sex_03,Males,age_0to100p_5y_21,15-19,population,129255,-7.4,"Males
Year: 2000
Age group: 15-19 years
Proportion of population: 7.4%
Count: 129,255"
2000,sex_03,Males,age_0to100p_5y_21,20-24,population,120984,-6.9,"Males
Year: 2000
Age group: 20-24 years
Proportion of population: 6.9%
Count: 120,984"
2000,sex_03,Males,age_0to100p_5y_21,25-29,population,132694,-7.6,"Males
Year: 2000
Age group: 25-29 years
Proportion of population: 7.6%
Count: 132,694"
2000,sex_03,Males,age_0to100p_5y_21,30-34,population,126771,-7.2,"Males
Year: 2000
Age group: 30-34 years
Proportion of population: 7.2%
Count: 126,771"
2000,sex_03,Males,age_0to100p_5y_21,35-39,population,134025,-7.7,"Males
Year: 2000
Age group: 35-39 years
Proportion of population: 7.7%
Count: 134,025"
